Predictor,Coefficient,AbsCoef,Dataset,Repeat,Fold
Percent.Below.20th.Quantile,-0.00016727,0.00016727,Litter_1h,9,3
Anisotropy_sd,-0.000166724,0.000166724,Litter_1h,9,3
Anisotropy_mean,0.000165901,0.000165901,Litter_1h,9,3
Sphericity_sd,-0.000155802,0.000155802,Litter_1h,9,3
eSmallest_sd,-0.000153844,0.000153844,Litter_1h,9,3
Sphericity_mean,-0.000151123,0.000151123,Litter_1h,9,3
Planarity_sd,0.000149342,0.000149342,Litter_1h,9,3
NormalChangeRate_sd,0.000149342,0.000149342,Litter_1h,9,3
eSmallest_mean,-0.000148856,0.000148856,Litter_1h,9,3
Eigentropy_sd,-0.000183697,0.000183697,Litter_1h,9,4
Planarity_sd,0.000181719,0.000181719,Litter_1h,9,4
NormalChangeRate_sd,0.000181719,0.000181719,Litter_1h,9,4
Percent.Below.20th.Quantile,-0.000180428,0.000180428,Litter_1h,9,4
Anisotropy_sd,-0.000169639,0.000169639,Litter_1h,9,4
Total_PAD_FullROI,0.000147571,0.000147571,Litter_1h,9,4
Omnivariance_sd,-0.000146375,0.000146375,Litter_1h,9,4
Anisotropy_mean,0.000146107,0.000146107,Litter_1h,9,4
Percent.Below.30th.Quantile,-0.000140173,0.000140173,Litter_1h,9,4
eSum_sd,-0.000138832,0.000138832,Litter_1h,9,4
Anisotropy_sd,-0.00187559,0.00187559,Litter_1h,9,5
Omnivariance_sd,-0.001749821,0.001749821,Litter_1h,9,5
Anisotropy_mean,0.001699865,0.001699865,Litter_1h,9,5
Percent.Below.20th.Quantile,-0.00161519,0.00161519,Litter_1h,9,5
Sphericity_mean,-0.001492935,0.001492935,Litter_1h,9,5
Eigentropy_sd,-0.001487562,0.001487562,Litter_1h,9,5
eSmallest_mean,-0.001464055,0.001464055,Litter_1h,9,5
Sphericity_sd,-0.001461743,0.001461743,Litter_1h,9,5
Total_PAD_FullROI,0.00146092,0.00146092,Litter_1h,9,5
Curvature_mean,-0.001430476,0.001430476,Litter_1h,9,5
Kurt_PropOcc_RelZ1.05_2.00,-0.009018526,0.009018526,Litter_1h,10,1
Skew_PropOcc_RelZ1.05_2.00,-0.006232721,0.006232721,Litter_1h,10,1
Mean_PAD_FullROI,0.005903923,0.005903923,Litter_1h,10,1
Eigentropy_sd,-0.005800321,0.005800321,Litter_1h,10,1
iskew,-0.005779658,0.005779658,Litter_1h,10,1
Kurt_PropOcc_RelZ0.55_1.00,-0.005720018,0.005720018,Litter_1h,10,1
Total_PAD_FullROI,0.005697742,0.005697742,Litter_1h,10,1
ipcumzq70,0.005392519,0.005392519,Litter_1h,10,1
Anisotropy_sd,-0.005230328,0.005230328,Litter_1h,10,1
Planarity_sd,0.005022033,0.005022033,Litter_1h,10,1
Eigentropy_sd,-0.003189564,0.003189564,Litter_1h,10,2
Anisotropy_mean,0.003077972,0.003077972,Litter_1h,10,2
Anisotropy_sd,-0.003070853,0.003070853,Litter_1h,10,2
Omnivariance_sd,-0.002991238,0.002991238,Litter_1h,10,2
Planarity_sd,0.002917873,0.002917873,Litter_1h,10,2
NormalChangeRate_sd,0.002909461,0.002909461,Litter_1h,10,2
Kurt_PropOcc_RelZ1.05_2.00,-0.002766653,0.002766653,Litter_1h,10,2
Percent.Below.20th.Quantile,-0.002753141,0.002753141,Litter_1h,10,2
PCA2_mean,0.002741208,0.002741208,Litter_1h,10,2
Sphericity_mean,-0.002664945,0.002664945,Litter_1h,10,2
Percent.Below.20th.Quantile,-0.003138146,0.003138146,Litter_1h,10,3
Anisotropy_mean,0.002587219,0.002587219,Litter_1h,10,3
Anisotropy_sd,-0.002560197,0.002560197,Litter_1h,10,3
Planarity_sd,0.002490096,0.002490096,Litter_1h,10,3
NormalChangeRate_sd,0.002485575,0.002485575,Litter_1h,10,3
Omnivariance_sd,-0.002307152,0.002307152,Litter_1h,10,3
Sphericity_mean,-0.002275055,0.002275055,Litter_1h,10,3
Curvature_mean,-0.002229948,0.002229948,Litter_1h,10,3
ChangeCurvature_mean,-0.002224163,0.002224163,Litter_1h,10,3
eSmallest_mean,-0.002193044,0.002193044,Litter_1h,10,3
Omnivariance_sd,-0.029161798,0.029161798,Litter_1h,10,4
Percent.Below.20th.Quantile,-0.02336213,0.02336213,Litter_1h,10,4
Percent.Below.30th.Quantile,-0.005272927,0.005272927,Litter_1h,10,4
Anisotropy_sd,-0.002765654,0.002765654,Litter_1h,10,4
Eigentropy_sd,-0.001889862,0.001889862,Litter_1h,10,4
PC_Density_m3,0,0,Litter_1h,10,4
cHull_vol,0,0,Litter_1h,10,4
Alpha_Vol_m3,0,0,Litter_1h,10,4
horizontalRumpel,0,0,Litter_1h,10,4
mean_vox_ht,0,0,Litter_1h,10,4
PCA2_mean,0.005646212,0.005646212,Litter_1h,10,5
Omnivariance_sd,-0.005215436,0.005215436,Litter_1h,10,5
Kurt_PropOcc_RelZ1.05_2.00,-0.004914566,0.004914566,Litter_1h,10,5
PC_Strata_1.00.2.00,0.004788196,0.004788196,Litter_1h,10,5
Percent.Below.30th.Quantile,-0.004657354,0.004657354,Litter_1h,10,5
Percent.Below.20th.Quantile,-0.004651538,0.004651538,Litter_1h,10,5
Eigentropy_sd,-0.004639247,0.004639247,Litter_1h,10,5
Total_PAD_FullROI,0.004431159,0.004431159,Litter_1h,10,5
Anisotropy_mean,0.004273267,0.004273267,Litter_1h,10,5
Kurt_PropOcc_RelZ0.55_1.00,-0.004271037,0.004271037,Litter_1h,10,5
